,sentiment
硬件,-1.7813980036560975
部,-2.0695704721428836
吊爆,-0.5601465457540078
机型,-2.067901706187848
仰慕,-2.290287422466997
尤其,-2.657542970852739
完整版,-2.398207366475102
有意思,-1.50923379140366
雷总来,-1.0672991883521825
绝望的凝视,-1.4391633613536758
简单,-1.9537984880843595
一名,-2.187853613237268
音响,-2.0328898877626265
喽,-1.9309365450506357
定位,-2.55739063578672
水滴,-1.461734694174066
习惯,-1.5131763487623207
开除,-1.2213250912251234
一本,-2.5493980572417314
充,-2.0919141037613276
雷总谈,-1.0132362004941662
高喊,-0.5620006090668804
好家伙,-1.3389271571219123
版有,-1.786167652031293
目前,-1.2123411578236067
下面,-2.1616643596592464
同样,-1.4719986735003423
一如既往,-1.8260681624711452
猴王,-0.7644765684878267
消费者,-1.9979714861470215
值得,-1.9273496888853756
专为,-1.4227701904413306
上市,-1.4688546170272723
排列,-1.4913225887047035
美国,-1.795115774442152
左右,-1.773693675710844
位置,-1.936357602360407
自豪,-1.7244689842363035
关机,-2.125676644525437
全面,-1.8181934871585395
强,-1.9221771481366616
问下,-1.4825841400259472
青春痘,-1.5530120967540504
撇嘴,-1.720441489767465
熬夜,-0.9076756091558887
维修,-2.2897678836349833
活动,-2.6928035927401237
没想到,-0.8193294030771554
高性能,-1.4516021087612097
时挺帅,-0.7772313172305283
选,-1.0611213404133104
一代人,-2.2132478882258315
空间,-1.6795761489710896
始终,-1.1120424125755983
剋,-0.5572498132028723
几十年,-1.2518806617210676
社会,-1.8342889988883053
简直,-1.7225818581922137
软件,-1.9360412868710306
透明,-2.4900390754633897
舍不得,-1.4047053112674521
小弟,-1.3911028418502691
关系,-1.5373802415569386
太卡,-1.2050984600434238
巅峰,-1.7383999701036197
赶紧,-1.5640839356660667
总长,-1.6464312128682408
不好意思,-0.8457103959001308
做出,-1.886359735674573
定制,-1.444162469865661
姓,-1.3315176880851127
半天,-1.6816342088492617
很少,-1.6435324946126189
我来,-1.409363026324078
开个,-1.8094831865824648
提升,-1.4626157402651823
漂亮,-1.2219933846404225
不让,-1.8667836775215396
五年,-2.0156108883130304
些,-1.4956743974016948
震惊,-1.0430661589643073
命名,-1.4239102841396947
请教,-1.650050973121938
太大,-0.5023376403859435
功能,-1.7502336276644281
有个,-1.3874916169094935
符合,-1.6750147420584067
加上,-1.868337370850726
感受,-1.4780112709338542
万岁,-0.8910341313745418
黑眼圈,-1.231297010498924
现实,-1.4597214256185747
天,-1.426178699196512
口,-1.4751292058777343
时好帅,-0.5609394784466215
色盲,-1.3426636921453148
无所谓,-0.8971263799431216
挖,-2.3726640359610216
雷总真,-0.8773712815923042
时隔,-1.1589530273910094
鞋狗,-1.639820048999079
经典,-1.1794966764190873
老人,-1.5026840520672122
太快,-2.124855101514566
嘞,-1.4674487077831944
重新,-1.854805506536711
大叔,-1.4540623152864947
平时,-1.42835241967215
了解,-1.4463756699238954
巧,-1.5693274996807607
高配,-1.8752487664673034
八,-1.30850810198009
参加,-1.8869209461514995
音,-1.5791565419877776
无线,-2.2051692169770396
男生,-1.4418374935666494
一波,-1.2994303796457856
剪头发,-1.002011670788603
憔悴,-1.135547936581565
还要,-1.7007376255123616
武汉大学,-1.6951534401022603
男神,-1.2445953780300767
安卓,-1.291658922065884
寸,-1.8135011657319806
靓仔,-0.7767480219248447
天天,-1.2935345647277185
叼,-0.8802975686895376
越老,-1.6410719923037762
头像,-0.9034062225426553
负责,-2.19103026102501
有人,-1.5241899919120878
羡慕,-1.3573974729293359
赢,-1.8260225700331703
一个亿,-1.5609855059705056
正常,-1.477510855536341
实话,-1.344543064810029
瞬间,-1.8249654852365413
几款,-1.9686817629162547
卖货,-1.0672887989242705
方向,-0.7209630402789142
这辈子,-1.4227697773442967
国外,-1.5202444756943663
互联网,-2.048292114151872
总裁,-0.9776367423051784
内军,-0.6750035604437299
廉价,-1.3195565276742482
真实,-1.7889294368173019
红,-1.8476980949126922
爱情,-1.1785421500610582
拼搏,-1.5451972795474225
扛,-1.6555507383496884
次,-2.1722661903813956
客户,-2.1947960568269185
方便面,-1.1461167258035738
从不,-1.7361477941303494
闭嘴,-0.8209664740797196
品质,-1.1695646573068756
一遍,-0.6940218098896961
死心,-1.0777390780807856
多多,-1.5250914223084702
走来,-1.4789369994811365
关键,-1.4232473161129078
未果,-2.265696832381992
退款,-1.7697375380560447
中学,-2.1237577409043364
手上,-1.1902553853701017
太好了,-1.8194345851268936
修,-2.5536497074531517
乌黑,-1.8148940510535194
早点,-1.4973243596939327
打赌,-1.7866894156581385
一脸,-1.7811357787252642
商,-1.8082345587128406
店,-1.9150956240834698
红影,-1.3545414890990477
校园,-0.9894441121620643
能量,-1.3512113536098407
从来,-1.0885088581205737
够不够,-1.1124546820993828
厕所,-1.9689028266359783
一口,-1.4322944461242142
渴望,-1.9454427254877475
找个,-0.9827939777808106
仙普话,-0.3824352294016173
说白了,-1.077196866066141
踩,-1.5038448595856049
点点,-1.3905289212239271
造,-1.6362629375771864
汽车,-1.3339185689740596
咋样,-1.2345026238738335
段时间,-1.3979810943474402
更加,-1.9865865684354782
撞,-1.0846954648358715
推送,-0.9649790223415384
成名曲,-1.3241562538190188
插孔,-2.075736363252938
美女,-1.9121557389022172
电,-1.243280910147714
受,-1.1573181533548005
不说,-0.7627261189097236
祸害,-1.2624400415587334
凉,-0.9381903195348802
困惑,-1.6765253673326728
跳屏,-1.3572137214378999
喷雷,-0.9342613554952581
重点,-1.0495851841296882
代码,-1.4110638555432602
罗志祥,-1.2398582253591575
几分,-1.1548969226576962
青年,-1.27248149807718
多久,-0.9685203677156844
亲民,-1.2234348180094203
先生,-1.253539696947854
买不到,-1.7601522948416939
王者,-1.5263568243992425
何为,-0.5765982046941818
发际,-1.6354628928807609
抓,-1.3846053832241283
免费送,-1.0958481592258666
一步,-1.7939610333477285
好几年,-0.9384559539664654
明白,-1.6551439531323648
雷总当,-1.083490045629344
正面,-0.43597913698191937
一张,-1.4307790241531606
纠结,-1.2624707621371465
库存,-1.0236359108993027
孔屏,-1.9769601759444355
数字,-1.5600876086999524
战斗,-0.9154056043873905
老罗,-0.9510599535893787
模样,-1.066266092842502
高通,-1.9697889967362798
大卖,-1.384524094067456
现象,-2.053175482869717
表白,-1.4873589876351438
雷米,-1.2797817979671722
越老越,-1.872682387724451
电动,-1.9476778143260465
电动车,-1.2580743301416528
包袱,-1.1621953605352515
雷粉,-0.9788357139419064
穿着,-1.5001320595972274
烦恼,-1.0947814192908452
皱纹,-1.9126917283057963
看法,-1.4425825063522657
还会,-1.5687206571514127
到位,-0.8920892254622035
才华,-1.4737960511673378
成绩,-2.146942340305536
神,-1.2302441086420592
再也不会,-1.2491405689944304
宝,-2.3613226554498645
身价,-1.1338515618647649
推广,-1.8592298998698884
崇拜,-1.0408940538538094
插,-2.3016702317842865
产业链,-1.7928287097087159
什么游戏,-1.3556758506292623
有味,-1.887031750173758
放书,-1.4501756789208804
讨厌,-1.3313455813950066
英寸,-1.3113668202509123
爱好,-1.5757965842395594
等于,-1.386070241812765
聊,-1.056174571580103
帅呆了,-0.3373662851594606
电动牙刷,-1.614987428024108
青春永驻,-1.0186734260546464
提高,-1.9130984158462105
块钱,-1.2377044685891954
留言,-0.6008868817407409
人心,-1.3399094709036934
差别,-1.2699150722894559
从米,-1.176260761141797
绑架,-1.609802501282081
眨,-1.7319410946699918
眨眼,-1.613645251643851
穷,-1.2500540965472613
杂货铺,-0.48950439532843826
家乡人,-1.225786761665152
乞丐,-0.7765179593963114
找回,-1.7298152585504876
上学,-1.21534077309838
青葱,-1.3289434039921932
向雷,-0.7027936992527667
首歌,-1.2047630719102544
结束,-0.9373436566512151
春,-1.9180935423272487
竞争,-2.30915087462554
来说,-1.548797641931929
父母,-1.7674770896872691
等待,-1.013472057098045
看不起,-1.1573143881936963
敢,-1.9299090710380176
顺便,-1.4923333434772421
搬,-1.3864573076937008
砖,-2.0693150303935646
在线,-1.109166588019642
智能家居,-1.2241947024947823
对比,-1.7134874477688888
两次,-2.256757226292502
雷总岁,-1.1636865075021148
相比,-1.7253908665420554
去掉,-2.5366893072821277
爱上,-1.387160597103556
亿近,-0.6709250931855562
厂商,-1.4399978136133544
黄章,-1.1058788404230713
销量,-2.4412152722905605
线,-1.2897873441600698
致敬,-1.4683227942574548
意见,-0.7903839207828457
山寨,-0.947880595576414
过生日,-1.5968652519539646
爱酷,-1.5238972368883288
亲,-1.816395492411918
困难,-1.846219076294128
试试,-1.7211101577891421
换成,-1.360661776809643
出去,-1.5585336330213126
大喊,-0.533836852819165
专,-1.4240646372353176
下周一,-1.780517355072245
阴险,-1.7030123188833262
忘记,-1.3016486475067777
雷总给,-1.4573635689519713
奶白,-1.3411675998109964
沉淀,-1.2231941120602237
接受,-2.551151262071623
韩信,-1.2882126535656753
来看我,-1.968272258905805
尊享,-1.6791020580387532
手,-1.1667419763135247
没人,-1.5437673929675928
雷总用,-0.7951247649635209
气质,-0.7631539004865084
差距,-0.6041957552107897
怀疑,-1.4447752626508445
普通,-1.4012655756721628
版本,-1.1209302886620045
大学毕业,-1.016079593138121
乔布斯,-0.900763636974308
失业,-1.31942130850629
长期,-1.3889339629532529
逐渐,-0.6646567612540302
耍,-1.044399113538124
要说,-1.4928916953545386
雷总爱,-0.24161252068160816
我斥,-1.9731948283555996
两块钱,-1.4503845742735844
巨资,-1.6151245366489682
我刚,-0.8122678436801762
相似,-1.2025593130673147
款,-1.1333545336827682
定义,-0.8679686229531702
哇塞,-1.0233921319800983
顶上去,-0.7071000564300925
金融,-0.8553383135700927
售价,-1.1872356245742826
没坏,-0.9801949407512702
耶耶耶,-1.056138420992372
平衡,-1.5546064282780687
印象,-1.0827367784931534
分,-1.7430024836677946
劳模,-1.366522474883472
不止,-1.1051747446728621
读书,-1.0314710778060243
看过,-1.2578383971488785
哪款,-0.9878774945205049
多么,-1.273935962116321
小奶,-1.3843547310076478
包括,-1.665095145485921
勤奋,-1.2011050514176393
愿意,-1.7199348795770848
摔,-1.4547359849776482
真想,-1.4539429691377337
玩抖音,-0.8560473739291108
马上,-1.7209890496280997
追梦,-0.97122118578331
多出,-1.552287974036235
太多,-1.4832184828110135
报道,-1.43044806716892
曲面,-1.3083061769680584
假,-1.5501300724706288
支棱,-0.9540931775062769
热乎,-0.5190248696356521
风格,-1.2584321650331767
少点,-1.3949307377456046
有过,-1.2686917189851359
开机,-1.5681436826856232
蛮,-0.8722542775439892
久,-1.332902733314396
重启,-1.9838406786158598
生产,-1.7508446243551288
早,-0.754791691106141
有时,-1.7855029532484181
从来没,-1.1817932678234806
得到,-1.579446653106078
考上,-1.4483862315867617
提,-0.8204079922550616
搞个,-1.195297248868517
话题,-0.9271128622326313
财富,-1.5574873699167466
温暖,-1.5107915425360523
上市公司,-1.441765188343283
分辨率,-1.6979188361756972
下个,-0.655029524021185
投诉,-2.112666692572276
方面,-1.292025474956838
完成,-1.5389707714603653
点赞赞,-0.7929383691644135
金山游侠,-1.4710625925270473
说好,-1.2151786678312162
演员,-1.0563114430156664
赚,-0.7949423436371904
售后服务,-1.526075611482531
阳光,-0.6686034786869759
陪,-0.9530157527752383
不换,-1.0681498712794202
要求,-1.0618712197007136
追随,-1.0855178362767837
最新款,-1.1242961506145273
家电,-1.3750407769622148
成长,-1.1785084337555651
挫折,-1.5681130827183833
遇到困难,-1.4420677947583398
抽奖,-0.7020717670768617
穷人,-1.4758000517812895
手机卡,-0.8574712739408561
碎,-0.5810423759021118
帮忙,-1.3897987360600956
进步,-0.9985185590328179
级别,-0.4912555789824922
大学生,-1.2567566940311652
混,-1.1457285876368979
刘德华,-0.8790685836103527
出生,-1.1236249910881548
共同,-1.5459203558861265
内,-1.84156253712012
没多大,-1.1291366995444827
辞掉,-1.782071281962912
国人,-1.0308506991178765
珍惜,-0.9564237788266191
不远,-1.28091325232058
切换,-1.5148546874724675
背后,-1.045313343869841
完事,-0.7481219612313457
日,-0.9116823487795749
指,-1.494829854543335
雷总从,-0.7652718140687249
卡顿,-1.184194593336135
刚换,-1.0294032365431671
打电话,-1.6641771110463783
肥,-0.8156648761203884
服务,-1.1827997857780517
第一代,-1.4076084200442627
活,-1.6451901226099817
读完,-0.9672161211642345
半个,-1.2816044776130637
祝雷,-0.5137545035176063
钱包,-1.0236559857078191
拿到,-1.7698247952321124
二个,-0.8982758168526533
漆,-1.7162587167881909
闹心,-1.7792845105024782
漏液,-1.5802156628896136
眼袋,-1.8939541437758571
房,-0.740323005800188
头条,-1.4612397780104984
拉,-1.393070260587763
入驻,-0.7330356216070804
闪屏,-1.147000580681743
记住,-1.1817099990585742
愿望,-0.7160004367203794
家人,-1.1235638586358427
金山快译,-1.2452306676869864
开挂,-1.632076701749518
具体,-0.7988787411543363
活着,-0.8947886141332533
再见,-0.7732624103497675
青年人,-1.312712408522223
大爱雷,-0.43596815288278007
名,-1.1489646102450148
对得起,-1.020066048261541
难,-1.0249039228209131
新品,-1.666679429385791
电饭锅,-1.4838703410019174
广东,-0.501717013697071
热,-0.7124729884314791
还好,-0.73228861876583
机器人,-1.4487248083823157
刷新率,-1.492584906863458
必买,-1.1653192422443701
音带,-1.2889278770655241
一斤,-1.4645821743909653
状态,-1.3836413973328123
花里胡哨,-0.9665989839468221
害怕,-1.0660164613773078
精品,-0.6703782711330954
摆脱,-1.1284551046090368
再用,-1.3983934156732576
小伙子,-0.2311758736409943
创造,-1.427315785911631
上面,-0.787390202870924
这条,-1.7572926105608997
第一台,-0.9349534909098178
理发,-0.8346873893788043
节奏,-1.3879902401947524
扛不住,-1.1565875598441622
出走,-1.0559873400964768
奔跑,-1.8778671064553594
逝去,-0.9507935262264213
很难,-0.7236533257426662
好几个,-1.080975975339462
永不,-0.6995382986206446
反应,-1.027308608788535
该换,-0.6091780218417153
二,-1.5249283517219565
一批,-1.6669736025404456
伙食,-1.1862103135147908
少女,-1.3750000956060855
控,-1.076854135178897
心想,-1.4033690882020249
哆,-1.428952599231676
一只,-1.4915173262241184
更换,-1.3013112397165671
续航,-1.6262817985949305
作业,-0.9693011401765173
最新,-1.0930636526956192
产业,-1.0816636827695
少有,-1.0100460128761466
雷雷,-0.6308679850447518
雷神,-0.7168408109254238
从此,-1.4427557419746972
流量,-1.552668064826931
司机,-0.9382876396176605
专业,-0.9861881846708074
失灵,-1.6998922731653032
一副,-0.8490438792576969
配色,-1.44074095358665
设置,-1.774983537096792
大声,-0.8184289439326599
现场,-1.189565053068237
智能机,-1.042904535653428
理解,-1.0519282716150093
雷总让,-1.3168281592445916
饥饿,-0.8390694237886362
刚用,-1.2041350858753537
爆棚,-1.2382877752421098
帅赞,-1.054714044272307
永葆青春,-0.9511294227650176
持续,-1.6120681737795444
怀念,-1.0554293611533245
加大,-1.3246745710072279
华,-0.9789863331194772
人物,-1.061018892263887
重,-1.1738587890223988
哈哈哈哈,-0.7557864961454727
女儿,-0.7769090120889942
洗发水,-0.8746209603985631
皱眉,-0.8205291553865428
雷总抖,-0.6082784207430632
卡死,-1.0487077248678078
狗头,-1.2166166701655399
明明,-0.9865865485319072
烫,-1.1888080881144867
千元,-1.709833780389349
樱花,-0.8020001954721221
配件,-0.9658939927036523
前面,-0.7638431157862478
解释一下,-1.048143567943855
无故,-1.6060108193946705
有用,-1.003902446123504
只会,-1.6100102728392178
不点,-0.8410691519862931
作品,-0.7474640007075144
青春岁月,-0.9237685921587133
小鸟,-1.2387412671298301
记忆,-0.7195710422895444
下单,-1.5811236422411734
留下,-1.1091577802125072
姐姐,-1.1596515717486109
工厂,-1.5581193393066488
出小屏,-0.8109922079066278
人才,-1.4627994111307752
信任,-1.3750160257946695
对不起,-1.066195861283149
仿,-0.8753013671151528
对了,-0.7186786689577052
最帅色,-0.38123657086011165
幽默,-1.181478127590056
探索,-1.0025058224602361
缺钱,-0.6887949789281145
底,-0.7413752133236391
膜,-1.1007945668240966
一去不返,-1.1323824899408625
把握,-0.8046124361712186
科普,-1.4648294405036957
时像,-1.238628244725907
普通人,-0.9893918697630565
青春不老,-0.5853357299815141
这段话,-0.6667731087863948
求变,-1.1053039450839575
守心,-1.3106437647991662
预定,-0.9670503102045669
童年,-0.9951347270887116
诱导,-1.8250171607659396
未成年,-2.1429814211095355
消费,-2.2595131882633632
拒不,-1.87515870412769
我岁,-1.0524155160302404
好装,-1.6375850113469819
嫩,-1.7480872038137485
体育老师,-1.8035424728827034
朗读课文,-1.3710567672430547
打折,-0.7935221579230888
四个,-1.0481208011211445
阿油欧,-0.6733983706121129
最爱赞,-0.5741845232302063
收不收,-1.179653188029154
红颜,-0.5271574687107181
一个多月,-1.7074262450478634
猪仔,-1.6867733858308962
一级,-1.4192278862205776
第二款,-0.48099549054952606
必,-0.5815715827756833
没错,-0.6926195680029488
学友,-1.035725157400043
格局,-0.5584938988910326
老哥,-0.31914245072285385
法,-0.5836921866692781
走上,-1.333053170621775
一千块,-1.113357151669295
这件,-1.2320474406516948
马桶,-1.1788481267824844
邻家,-0.883265816588271
口音,-0.9998519945362976
怕,-1.182271149690493
言论,-0.9547519536047437
委屈,-0.5303467171141314
兰,-1.1881764331102025
沔阳,-0.9097915827794809
程度,-1.003010242829252
长痘,-0.9498380153841371
份,-0.9346839660443564
走向世界,-0.641129510068613
青青,-0.7954042384645794
当交个,-0.8952297801940698
做人,-1.3384712977532005
做事,-1.3523831436042448
不负,-1.2921862415765517
沾,-1.2449639140771538
小鼓掌,-1.3719561164433087
时谈过,-0.9819574538283081
私聊,-1.070867669629071
腰,-0.9716624155693416
好友,-1.0083509188560522
累,-0.7410483013004844
或许,-1.0126616966351936
青涩,-0.8720753317578959
眯,-1.7559992686607033
楼,-0.9168024637024361
拍摄,-1.4684175231250691
放大,-1.321571089269145
像是,-1.323551913751952
傻,-0.7751932760647033
卢十瓦,-1.7322615287685421
形象,-0.8143994121103483
缺陷,-1.2132209109477057
导致,-1.5236212503084947
周围,-1.1693030695892346
一步步,-1.4258385384006493
经理,-1.2311446199977765
咖啡,-0.7602310197167612
中有,-1.1945705626940917
多大,-0.9562479302901246
折腾,-0.886893526610919
愉快,-0.9832174055883288
安逸,-1.0963892472060213
在外,-0.9053054981281861
说一千,-1.075731694715413
大洋,-1.2704450161866159
嘴里,-0.6944427186278742
欣赏,-0.7390716974327218
网,-1.1971870580157118
环境,-1.6636332797457005
公屏,-0.3622562516125155
雷总够,-0.6738431313605335
所谓,-1.2897928856139278
五彩斑斓,-0.7005825609508589
喽雷,-0.6527909290802467
长时间,-0.8032907937199796
诶,-0.857182039129192
几点,-0.7374420568622886
制造,-0.8968002726140256
帅雷,-0.7986618269171554
睡眠不足,-1.1441126957029506
太好,-0.7866038623833531
一条,-1.7249580416883878
买得起,-0.752606241833754
没换,-0.9097839105157302
白白,-1.3226225910162503
小小的,-1.7153601952317215
爱国,-0.6737795126953894
量,-1.5371799680362783
样,-0.7307433407549719
不老,-0.8532171009300169
变声,-0.9858780121088617
寄,-0.8048109533921034
冰霜,-0.9584615917353388
先点,-0.7470461490198641
换掉,-0.8594734306560299
可好,-0.89048799018778
赶快,-0.8641241375478346
姑娘,-0.8588266273902814
打广告,-1.327681627236924
刷到,-0.8523364460135789
二代,-1.4962511790139805
过分,-1.0654797956196633
表面,-1.1449998307497866
更有意义,-0.7076225050601592
推,-1.1111737951507819
走向,-1.782688229388273
条,-1.1365971102990726
只配,-0.733631611852541
脱离,-0.6641258189147076
物流,-1.506224540987272
袋,-0.7904351811543417
糟老头子,-1.534477491492146
恨,-1.3111427407502463
走出,-1.1862505334187432
满满,-1.3030948858697458
不雷,-0.4390633866943273
干赞,-0.9146811509636461
好重,-1.6284420323761613
哈欠,-1.7250914171259781
嘴,-1.0876867707380815
永远都是,-0.727988673490241
我帅,-1.3664541617249437
几条,-1.7293143321874656
街,-1.3261780560512473
顶配,-0.9418473160904262
雷总祝,-0.6363010067142366
看样子,-1.1251581976728597
挺不错,-0.7873349933436553
敢不敢,-0.8404533453588221
越大,-0.9439774818994526
这群,-1.0429248691368118
起步,-0.6563824272571799
很香,-0.658625321234048
彩虹,-0.9855710644434628
观众,-1.304770701653128
牛能,-0.9266420749715134
小孩,-0.7313895119277306
九号,-1.1556613325039593
过个,-0.717298404040426
背,-1.0608734981697494
毕业生,-1.0021120766810188
宿舍,-1.2436050877710325
一整套,-1.0854121475357088
贵点,-0.9195384897029334
台米,-1.7393360023947344
频繁,-0.9940330984596437
翻友,-0.9839300488074125
说雷军,-0.4420965598431539
上课,-0.9923334136778192
奖,-1.0288448589044676
课程,-1.390091045357492
职业,-0.9491643499960145
愤青,-1.0078449075989189
之光,-0.7936741453111911
友,-1.077377910177938
门店,-1.5994319583993588
高价,-1.4799039749408005
带领,-0.9190739828295607
线板,-1.5441588354968199
我下,-0.349532163534984
搭,-1.1293253154469118
不理,-0.8111897569002546
摄像,-0.3526325169961036
考试,-1.134482601653801
学校,-1.3331236507966824
跑,-2.040750444618445
放,-1.059401821355726
识别,-1.1679795554145724
雷公,-0.6503223878394533
这句,-0.6772916029570875
清瘦,-1.3232859119251614
第一天,-0.8065138709167271
热巴,-0.7968251557017396
鄙视,-1.3514947127173276
缩水,-0.5531439923821136
戴,-0.862034896415321
机了,-0.8464851643247846
设备,-1.1304651942174364
攒钱,-0.8582673903978432
供应商,-0.9790078098077595
交过,-0.8132611000630139
猴哥,-0.865060461953735
看赞,-0.7503357185749404
当然,-1.3421609364723808
实惠,-1.5869793003072439
雷丁,-0.7982847378986079
版红米,-1.3599057741200566
马化腾,-0.7455227756833929
越活,-0.539967180969342
毫米,-0.729619164603455
有待,-1.6541724454645719
最强,-1.040270446634278
黑米,-0.8735831126652686
不坏,-0.7894432762522654
囧,-0.9492245820788772
金山公司,-0.9059346290917744
店里,-0.42452968392034496
类人,-1.0123572800781697
哇雷,-0.52342523425751
新一代,-0.9904184826336947
西装,-0.6708683769748351
别搞,-0.5982408479379788
现有,-1.3987865885147204
变得,-1.2662206278223103
合影,-1.321990961393221
爷爷,-0.9135366445176337
自主,-1.2859241649928896
官网,-1.1082282991507353
一般般,-0.841166015131392
微博,-1.2433116529308064
甜,-0.8851104129054685
鸡,-0.6540364076135226
奈斯,-0.902485943741685
好多个,-1.174057203747143
招人,-0.23567154610496327
麒麟,-1.4014226244052712
长大,-1.077069636793984
难怪,-0.9687000570810408
雷总说,-1.3723082517257774
成家,-1.5636757796776684
网友,-0.6085974002306247
鼓包,-0.9519906262998087
能发,-1.0103769263798204
有木有,-0.9415385381420657
差劲,-0.5458605199628039
看不看,-1.0120348605124523
放下,-0.4359448808396482
第二个,-1.0728874472484842
智慧,-0.7889831752884529
透明版,-0.7928447331809734
几百万,-1.2048922099853345
雷总请,-0.5676897667222427
每年,-1.2386174922477795
啥事,-0.8152546969325773
高管,-0.7843136922735777
四筒,-0.20172262784567357
是从,-0.6034468355693715
微信,-0.4783508656832871
不信,-0.6750370620385496
失踪人口,-0.5386513738464324
高于,-0.6122023588705284
要命,-1.13600961068347
传奇,-0.8603172256183759
不灵,-1.1560363590243694
某果,-1.4504722632522042
部手机,-1.1491009309660434
健身,-1.1855043600860156
烧,-1.1568113168713783
当个,-1.0940092462903395
机子,-0.9728992151062424
做梦,-1.5337735749212202
逆反心理,-0.8368782924542355
雷总开个,-0.7859119678577984
卖点,-1.0321708506628744
关乎,-2.0241224957140806
价值,-1.9589972751595401
钟爱,-1.381882199336104
闹,-1.2869140531847036
彩蛋,-0.9114415138611816
挣,-1.0666429656179885
产业园,-0.6555604418520857
恋爱史,-0.6760052099736646
熊吉,-0.8723683109440676
洗衣机,-1.5850535690763703
微波炉,-1.3331456679394407
全,-1.2658130542658768
人脸,-1.1597728691909022
星星,-0.7951561031138823
不亮,-0.9644650878834402
前排,-0.7848131558237494
可期,-0.8406295480375043
真牛,-0.9594251914691778
下半年,-1.053331693649822
新闻,-0.9418400899509991
前途,-1.3762364977692565
剩下,-1.2755748590074285
牙刷,-0.9758517108654952
拍出,-0.6136029566396968
欧开,-0.5948589945002842
大军,-0.7349433233389859
涨价,-0.9846027223457816
负债累累,-1.1676499765496788
事实证明,-0.9372082856606965
房价,-0.5628068472288736
操作系统,-0.9077238345096654
纪念,-0.86952620780692
面相,-0.7783252871456757
耶耶耶雷军,-0.7898468594947505
输,-1.1894749661583601
四饼,-0.13248371045315643
霸道,-1.1071400987872941
真快,-0.5621868815059234
玩儿,-0.7992029320671947
衰,-0.6376256221808032
儒雅,-1.4895476097204434
商人,-0.6459675433787696
张,-0.964437376461051
商城,-1.4980224740067147
发货,-1.6512499354937589
不上,-1.0916345345562242
创始人,-1.2844875069361819
侠,-1.0606447558923977
勿,-0.9945186169537205
弟弟,-1.0719630277606715
耗电,-1.1086802974693701
拒绝,-0.9715897762015033
退钱,-1.104217558688997
帧,-0.8779074948057287
遥远,-0.6738666747625428
给力,-0.6332875732954768
不配,-1.0053048516204526
评价,-1.1600388985668
公交,-1.0490216423959926
体型,-1.191873141248921
伍先生,-1.3217008981212282
蓝牙,-1.339386040146949
充电器,-1.8095082111349452
音箱,-1.6436782530165939
开屏,-1.0291474864310897
激励,-1.0306036946392587
奈何,-1.0359684575885744
发誓,-1.5484416961080694
职,-0.5802461507377867
此时此刻,-1.0006319112686606
荣幸,-1.2777646354804686
以来,-1.302117255217673
马赛克,-0.7145361538537449
透露,-0.8725270530787748
纸,-1.7752321973181
效果,-1.1038490430983237
商是,-1.2989713711189865
完全,-0.9239870357635143
李宁,-1.2361657238534485
出道,-0.8572447746972038
亏,-1.0465409755706014
老大,-0.6313642448947834
摄像机,-0.676916266907526
二十岁,-0.48099833769346445
进水,-1.086456915919618
不可,-0.6462919405921184
周杰伦,-1.520133823075375
全球,-1.6831341811338665
正直,-0.8771656263994754
高二,-1.0108079296219281
触控,-0.8962834233793262
四射,-0.9685827951115402
用心,-1.3877772973565792
勇气,-1.5804030607696573
买米,-0.46510068271012334
拿货,-1.236766683940806
这人,-0.9671749093711159
那雷,-0.5379403449197948
总和,-0.9334952496101112
抓狂,-1.1662643882384702
爽死,-0.7365242397809335
学科,-1.553933391768683
敏感,-0.3858384601096111
不火,-0.8720653742650907
健康,-1.6089317684964786
饭店,-1.0088707530377015
讲话,-0.568608770312681
改正,-1.2616055711724465
变帅,-0.4571092010468537
值,-1.3317814304744888
参数,-1.3240328515106614
喷子,-0.8672420725210865
雷猴,-0.8185195111409738
版看,-0.5488008031961962
使,-0.8697129353529123
缺人,-1.046613741150464
减配,-0.8399866290681448
衬托,-0.89271229229829
嫌弃,-0.7014625643092854
要钱,-0.10795160850374591
场子,-1.3741781649529492
考虑一下,-0.8580621078332127
进入,-1.4288633495790952
早已,-1.063132447503238
竖,-1.5128880479388433
热评,-0.9108888889619451
课,-0.9820057111163831
心动,-0.9271840102207695
女盆友,-1.288728245765461
茂盛,-1.0324163462304279
能干,-1.2502858492368925
小军,-1.3085592478399835
憨,-1.1787460486613122
关注点,-0.7245092465970233
上来,-0.9739157710326851
祝福,-0.8879387938451984
温润,-1.0660871840131279
如玉,-0.8358080264313532
一共,-0.5280787091772181
同年,-1.188293842711875
紫薇别走,-0.4385021507935333
笔记本,-0.8896102633419627
有时候,-1.3061204062089922
灵感,-0.6437280913018981
方式,-1.1498014455494243
二手,-1.4958257092042087
四年,-1.2674185639922078
骂,-0.7428675512778913
第一眼,-0.619303178638908
老家,-1.0940477731871008
想不到,-0.6815911183523335
联想,-0.8380814174653394
清洁工,-0.5817489847823029
录取,-1.4096888012749909
雷到,-0.7580431470467286
崩溃,-1.3047044416910079
年龄,-1.1506160027820036
行李箱,-1.7417589698124543
逼雷,-1.153215243221752
端,-0.9163246811700612
时有,-0.9976507919922107
第次,-1.458293991634454
出厂,-1.8389567604603143
线下,-1.4223859996460086
服雷,-0.33073203250675337
几乎,-1.104873358218477
界,-1.711111505381597
